BEGIN_DATA,,,,
year,month,day,hour,demand
2016,2,2,12,382139
2016,2,2,13,414783
2016,2,2,14,443967
2016,2,2,15,454087
2016,2,2,16,457264
2016,2,2,17,459190
2016,2,2,18,457194
2016,2,2,19,451284
2016,2,2,20,449290
2016,2,2,21,444746
2016,2,2,22,441404
2016,2,2,23,442770
2016,2,2,24,452589
2016,2,3,1,466995
2016,2,3,2,475449
2016,2,3,3,474213
2016,2,3,4,463699
2016,2,3,5,444263
2016,2,3,6,420211
2016,2,3,7,399623
2016,2,3,8,384424
2016,2,3,9,374212
2016,2,3,10,369283
2016,2,3,11,371290
2016,2,3,12,383870
2016,2,3,13,415362
2016,2,3,14,446805
2016,2,3,15,459997
2016,2,3,16,466099
2016,2,3,17,469785
2016,2,3,18,468477
2016,2,3,19,463439
2016,2,3,20,458673
2016,2,3,21,453852
2016,2,3,22,449673
2016,2,3,23,450314
2016,2,3,24,458380
2016,2,4,1,472230
2016,2,4,2,482491
2016,2,4,3,483012
2016,2,4,4,474504
2016,2,4,5,456414
2016,2,4,6,433637
2016,2,4,7,412773
2016,2,4,8,401878
2016,2,4,9,393703
2016,2,4,10,386527
2016,2,4,11,389630
2016,2,4,12,405022
2016,2,4,13,438323
2016,2,4,14,472290
2016,2,4,15,485102
2016,2,4,16,487438
2016,2,4,17,485900
2016,2,4,18,480503
2016,2,4,19,471087
2016,2,4,20,463088
2016,2,4,21,456404
2016,2,4,22,451501
2016,2,4,23,451878
2016,2,4,24,461651
2016,2,5,1,477966
2016,2,5,2,491016
2016,2,5,3,494628
2016,2,5,4,488497
2016,2,5,5,472453
2016,2,5,6,452182
2016,2,5,7,432441
2016,2,5,8,417987
2016,2,5,9,416241
2016,2,5,10,414560
2016,2,5,11,418643
2016,2,5,12,435451
2016,2,5,13,470537
2016,2,5,14,503997
2016,2,5,15,514303
2016,2,5,16,511528
2016,2,5,17,503875
2016,2,5,18,490761
2016,2,5,19,475488
2016,2,5,20,462145
2016,2,5,21,451989
2016,2,5,22,443802
2016,2,5,23,442641
2016,2,5,24,452876
2016,2,6,1,471808
2016,2,6,2,483575
2016,2,6,3,486655
2016,2,6,4,483536
2016,2,6,5,472603
2016,2,6,6,454320
2016,2,6,7,438780
2016,2,6,8,427461
2016,2,6,9,420270
2016,2,6,10,416958
2016,2,6,11,417901
2016,2,6,12,424557
2016,2,6,13,438798
2016,2,6,14,455923
2016,2,6,15,468568
2016,2,6,16,470898
2016,2,6,17,464856
2016,2,6,18,454007
2016,2,6,19,441573
2016,2,6,20,429603
2016,2,6,21,419482
2016,2,6,22,413614
2016,2,6,23,413902
2016,2,6,24,423430
2016,2,7,1,442021
2016,2,7,2,454801
2016,2,7,3,459112
2016,2,7,4,456655
2016,2,7,5,448533
2016,2,7,6,435043
2016,2,7,7,421965
2016,2,7,8,412331
2016,2,7,9,407043
2016,2,7,10,404601
2016,2,7,11,405692
2016,2,7,12,411209
2016,2,7,13,422313
2016,2,7,14,436611
2016,2,7,15,450642
2016,2,7,16,454881
2016,2,7,17,448482
2016,2,7,18,438759
2016,2,7,19,430031
2016,2,7,20,423051
2016,2,7,21,416895
2016,2,7,22,413570
2016,2,7,23,415055
2016,2,7,24,425481
2016,2,8,1,437774
2016,2,8,2,441776
2016,2,8,3,445484
2016,2,8,4,444831
2016,2,8,5,438829
2016,2,8,6,430467
2016,2,8,7,413646
2016,2,8,8,402441
2016,2,8,9,397382
2016,2,8,10,396957
2016,2,8,11,403043
2016,2,8,12,421570
2016,2,8,13,458048
2016,2,8,14,490870
2016,2,8,15,499436
2016,2,8,16,496555
2016,2,8,17,491846
2016,2,8,18,484355
2016,2,8,19,476522
2016,2,8,20,470599
2016,2,8,21,464800
2016,2,8,22,463523
2016,2,8,23,466557
2016,2,8,24,478447
2016,2,9,1,497297
2016,2,9,2,510320
2016,2,9,3,510760
2016,2,9,4,501925
2016,2,9,5,483284
2016,2,9,6,460628
